Review,Liked
কথায় কথায় চোখে পানি আনলে কিভাবে হবে,negative
তার পানি ভীতি আছে,negative
অনুমতি নিয়ে সেইটা করতে চাই,positive
সেইটা করলে ভাল হবে,positive
সেইটা করা কষ্টের হবে,negative
ভুল করেছি তাই ক্ষমা চেতে এসেছি,positive
আমি আনন্দ খুঁজে পাই তাই কাজ করি,positive
তাই মনে অনেক কষ্ট,negative
তাই আমার অনেক রাগ হচ্ছে,negative
একা তাই ভয় হচ্ছে,negative
বড়দের ভয় পাও কেনো,negative
বড়দের কথা শুনো না কেনো,negative
সে বড়দের কথা শুনে,positive
বড়দের সম্মান করলে দোয়া পাবে,positive
সে বড়দের অনেক বেশি সম্মান করে এবং ভালবাসা পায়,positive
বেঁচে থাকতে ভয় হয়,negative
বেঁচে আছি ভাল আছি,positive
সে বেঁচে থাকতে চায় না,negative
বেঁচে থাকলে অনেক কিছু দেখতে পারবে জানতে পারবে,positive
তোমার সাথে সুখে বেঁচে থাকতে চাই,positive
তাকে সামনে পাওয়ার পর ক্ষান্ত হবো,negative
তাকে পাওয়ার পর সে অনেক খুশি,positive
সে কোনো কিছুতে ক্ষান্ত হচ্ছে না,negative
একমাত্র তুমি পারবা তাকে ক্ষান্ত করতে,positive
